There's no one selling anything here. Try the bartender out front.	這裡沒人在賣東西啦，去問前面的酒保。
He's too drunk to want anything.	他醉到啥都不想要了。
He's beyond help, but thirsty.	沒救了，但還很渴。
"...my only posshhess... hhic!	「…我唯一的家私…呃嗝！
"...all I got in the world.\n\nWhat'sha guy like me need witta TV remote control!?"	「…我這輩子的全部家當。\n\n像我這種人要電視遙控器是要幹嘛啦！？」
Caught ya! Now open the door, then get your nose out of that manual and start playing this game the right way!	抓到你了！趕快開門，把鼻子從說明書裡拔出來，正經玩這遊戲啦！
This is the sleaziest bar you've ever been in. And you've been in quite a few.	這是你這輩子去過最下流的酒吧，而你去過的下流酒吧可不少。
You insert a dollar into the juke box, and select a suitably sleazy song.	你投一塊錢進點唱機，選了首夠下流的歌。
You rap loudly on the naugahyde door. You wonder how many naugas had to give their all just to decorate this sleazehole.	你大力敲著人造皮門，心想不知道犧牲了多少隻「納霸」才佈置得出這間爛酒吧。
"Yeah. Whatsda passwoid?"	「是喔，通關密語咧？」
"Scram, dog breath!"	「滾啦，你這張狗臭嘴！」
"...a lotta guys just leave her hanging in a tree somewhere!"	「…很多人乾脆把她掛樹上就不管了！」
"...'cause Thursday's your night in the barrel!"	「…因為禮拜四就是你倒楣挨桶子的份！」
"...just think of the money he saved!"	「…想想他省下多少錢！」
"...and there stood the pig and the cow!"	「…豬跟牛就這樣站在那裡！」
"...dammit Liza, doncha know ya own reflection?"	「…該死的麗莎，你連自己的倒影都不認得啊？」
"...we are coming back this way, aren't we?"	「…我們等一下還會走這條路吧？」
"...You idiot! I said POSSE!!"	「…你這呆瓜！我說的是『民團』啦！！」
"...nobody can eat THAT much ice cream!"	「…沒有人吃得下那麼多冰淇淋啦！」
"...25 bucks, same as in town!"	「…25 塊，跟鎮上同一個價！」
You'd better sit down first.	你最好先坐下來。
You greet the bartender.\n\n"What'll it be," Lefty responds, "whiskey, wine or beer?"	你跟酒保打招呼。\n\n「要喝啥，」老左應道，「威士忌、紅酒還是啤酒？」
"I'll have a glass of your fine, well whiskey!" you tell Lefty.	「給我來杯你們家上好的散裝威士忌！」你跟老左說。
"Gimme a mug o' beer!" you order Lefty.	「給我一杯啤酒！」你跟老左點餐。
"That'll be $3.00, please."	「三塊，麻煩了。」
You flip three bucks onto the counter.	你把三塊錢拍上吧檯。
"I'm presently a little short," you stammer.	「我…我現在手頭有點緊，」你結巴地說。
"Yeah, and not just in the financial department, I bet!" he replies, grabbing back your order.	「是啊，我看緊的不只是荷包吧！」他邊說邊把你的酒搶回去。
You down the beer in your pseudo-macho style, and slam the mug back on the bar.	你用你那假掰硬漢的姿勢一口乾了啤酒，把杯子重重砸回吧檯。
You delicately sip the wine until it's all gone.\n\nYou tell Lefty, "I find this impudent and sassy, with the slightest hint of impertinence."	你優雅地一小口一小口把酒喝光。\n\n你跟老左說：「這酒帶點放肆，又有點調皮，還隱隱透著一絲狂妄。」
He gazes at you longingly and moistens his lips!	他用渴望的眼神看著你，還舔了舔嘴唇！
Suddenly you feel a little woozy.	忽然你覺得有點頭重腳輕。
This one tastes even better than the last. One more sounds like a good idea.	這杯比上一杯還讚。再來一杯感覺是個好主意。
Try sitting at the bar; that usually gets Lefty's attention.	試試坐在吧檯邊，這樣通常能引起老左注意。
It's not good etiquette to drink standing up.	站著喝酒不太合禮數。
Since you can only balance one open glass of whiskey at a time, you toss this one down immediately.	既然你一次只能端一杯開口的威士忌，乾脆直接一口乾了。
"May I please have a glass of your delicate white zinfandel, sir?" you ask Lefty.	「可以請您給我一杯溫潤的白金芬黛嗎，先生？」你問老左。
Hey, was that your voice?	嘿，那是你的聲音嗎？
You don't drink the whiskey, but instead, decide to carry it with you wherever you go, precariously balanced in an open shot glass.	你沒把威士忌喝掉，反而決定端著它到處走，搖搖晃晃地平衡在那只開口的小杯裡。
The whiskey burns its way down your throat. You vow to never again buy a "well" brand.	威士忌燒得你喉嚨一路發燙。你發誓再也不買散裝的了。
Hold on; you haven't got your last order yet!	等一下，你上一杯都還沒拿到咧！
You feel a little light-headed.	你覺得有點暈頭轉向。
Shaking your head, you clear away the cobwebs and are able to once again walk in your standard, studly style.	你搖搖頭甩開暈眩，總算又能用你那招牌帥氣步伐走路了。
"Cram it, clown!" you tell the bore on the stool next to you!	「閉嘴啦，小丑！」你對隔壁高腳椅上的無聊傢伙說！
"Same to ya!" shouts Lefty.	「彼此彼此啦！」老左喊道。
It's an antique, left over from "King's Quest III."	這是古董，是《King's Quest III》留下來的。
Patience, Larry; patience!	耐心點，賴瑞，耐心點！
The door is locked. And, there is no key.	門鎖住了，而且沒有鑰匙。
She may not be a great looker, but think of the muscles in that leg.	她長相不怎樣，但你看看那條腿上的肌肉。
It's just going around in circles...	只是不斷繞圈子…
...like your life.	…就跟你的人生一樣。
You don't know much about art, but you do know what you like!	你不太懂藝術，但你知道自己喜歡啥！
You mean to say you're playing a 3-D adventure game, and all you want is LIGHT beer??	你是說你在玩 3D 冒險遊戲，結果只想喝淡啤酒？？
They're just sitting at the bar, drinking their livers into oblivion.	他們就坐在吧檯，把肝喝到報廢。
"Sorry, we don't sell them sissy drinks here," says Lefty. "We got whiskey, wine and beer. What do you want?"	「歹勢，我們這不賣那種娘泡飲料，」老左說。「只有威士忌、紅酒跟啤酒，你要啥？」
My, aren't we the little savage! Didn't your mother teach you anything?	唉呦，你這野蠻小子！你媽都沒教過你嗎？
"Who cares," she replies sarcastically. "Stop bugging me, or I'll have my boy friend take care of you when he gets back from the rest room!"	「誰在乎啊，」她酸溜溜地回。「別煩我，不然等我男友上完廁所回來，他會好好『招待』你！」
Looks like you're operating at your standard level of charm, Larry.	看來你又發揮了一貫水準的魅力嘛，賴瑞。
He has nothing to say, but says it continuously.	他啥都沒說，但一直不停地說。
"Hi there, lovely legs!" you say sweetly. "My name's Larry; Larry Laffer."	「嗨，美腿！」你甜言蜜語地說。「我叫賴瑞，賴瑞・拉佛。」
They have no comment.	他們沒意見。
He's not bothering you now; leave him alone, you big bully!	他現在又沒煩你，放他一馬啦，你這大惡霸！
Gee, Dad. It's a Wurlitzer!	哇塞，老爸，這是台 Wurlitzer 唱片機耶！
The peephole is locked from the inside.	窺視孔從裡面鎖住了。
Boy, are you drunk!	天啊，你醉茫茫了！
"Ya got me!"	「你抓到我啦！」
"No, thanks," Lefty replies. "I don't drink."	「不用了，」老左說。「我不喝酒。」
"Ok," says Lefty, "but that'll cost ya $%v90.00!"	「好啦，」老左說，「不過要花你 $%v90.00 喔！」
The last of the big time spenders, you go down in a blaze of glory, ordering drinks for everybody in the place.	你像最後一位闊少爺，轟轟烈烈地請全場喝酒，瀟灑落幕。
"I'll not help you," says Lefty, "no matter how much you offer me!"	「我才不幫你，」老左說，「你出多少錢都沒用！」
The naugahyde bounces the hammer back, grazing your scalp but slightly.	人造皮把鐵鎚彈了回來，只輕輕刮到你的頭皮。
You flip a fiver out on the bar. Lefty grabs it, smiles, and says, "Hey, thanks buddy! 	你拍出一張五塊到吧檯。老左一把抓走，笑著說：「嘿，謝啦老兄！
You don't have enough money!	你錢不夠啦！
"Double down on eleven."	「十一點，加倍下注。」
"If you're short of money, you could always try gambling at the casino."	「錢不夠？去賭場碰碰運氣啊。」
"If you're bored hanging around my place, try hailing a cab outside."	「在我這兒待膩了？外面攔輛計程車去晃晃。」
"Guys tell me I need to clean my rest room walls."	「常有人跟我說廁所牆壁該洗一洗了。」
He appears to be perverted, twisted and sick!	他看起來變態、扭曲又病態！
