It would seem turn-about would be fair play, but you just don't have it in you!	以牙還牙聽起來很公平，可惜你就是沒那個種！
4What is the color of the sunset behind the cowboy riding the bucking bronco beneath the word "tenderfoot" on the "Palamino Ranch" brochure?	4「Palamino Ranch」文宣裡，「新手」這個字下方那匹烈馬上的牛仔，屁股後面的夕陽是什麼顏色？\n\n(What is the color of the sunset behind the cowboy riding the bucking bronco beneath the word "tenderfoot" on the "Palamino Ranch" brochure?)
Burnt Avocado	燒焦酪梨色
2According to "Whose Whom," what length legs does Larry prefer his women to have?	2根據「Whose Whom」，賴瑞喜歡女人的腿長什麼樣？\n\n(According to "Whose Whom," what length legs does Larry prefer his women to have?)
Long enough to reach the ground	長到踩得到地
Any length	長短都行
1According to "Whose Whom," what kind of hair does Larry prefer his women to have?	1根據「Whose Whom」，賴瑞喜歡女人有什麼樣的頭髮？\n\n(According to "Whose Whom," what kind of hair does Larry prefer his women to have?)
Thick, luxuriant and kissably soft	濃密蓬鬆，吻起來像棉花糖
3According to "Whose Whom," how tall is Larry Laffer?	3根據「Whose Whom」，賴瑞·拉佛有多高？\n\n(According to "Whose Whom," how tall is Larry Laffer?)
Tall enough to reach the ground	夠高，腳踩得到地
Four feet, nine inches	四呎九吋
Five feet, five inches	五呎五吋
69 inches, what else?	69 吋，不然咧？
1According to "Whose Whom," what does Larry Laffer do for a living?	1根據「Whose Whom」，賴瑞·拉佛靠什麼吃飯？\n\n(According to "Whose Whom," what does Larry Laffer do for a living?)
Traveling software salesman	跑單幫軟體業務員
Semi-professional gambler	半調子職業賭徒
Ramblin' kinda guy	四界趴趴走的浪子
Model for automobile windshield shades	汽車遮陽板模特兒
2According to "Whose Whom," how old is Larry Laffer?	2根據「Whose Whom」，賴瑞·拉佛幾歲？\n\n(According to "Whose Whom," how old is Larry Laffer?)
35, going on 16	35 歲，心智還卡在 16 歲
4According to "Whose Whom," how well-endowed does Larry prefer his women?	4根據「Whose Whom」，賴瑞喜歡女人……身材怎樣？\n\n(According to "Whose Whom," how well-endowed does Larry prefer his women?)
Petite blossoms	小巧含苞
Medium handfuls	一手剛好握滿
1What color is the dotted line at the bottom of the "Whose Whom" letter?	1「Whose Whom」信件下方的虛線是什麼顏色？\n\n(What color is the dotted line at the bottom of the "Whose Whom" letter?)
Orange orange	橘到爆的橘色
2What taste treat is pictured to the left of the frankfurters in the "Palamino Ranch" brochure?	2「Palamino Ranch」文宣裡，香腸左邊畫的美食是什麼？\n\n(What taste treat is pictured to the left of the frankfurters in the "Palamino Ranch" brochure?)
Breakfast fajitas	早餐法士達捲餅
Fried eggs and cornbread	煎蛋配玉米麵包
1What taste treat is illustrated to the right of the frankfurters in the "Palamino Ranch" brochure?	1「Palamino Ranch」文宣裡，香腸右邊畫的美食是什麼？\n\n(What taste treat is illustrated to the right of the frankfurters in the "Palamino Ranch" brochure?)
3Getting to the Palamino Ranch is easier than	3要到 Palamino Ranch，比……還簡單\n\n(Getting to the Palamino Ranch is easier than)
fallin' off a log.	從木頭上滾下來
findin' a needle in a haystack.	在草堆裡找一根針
pickin' off a saddlesore.	摳掉馬鞍磨出來的水泡
goin' outhouse-tippin' at midnight.	半夜去推倒別人家茅坑
2Who is the Vice President of "Whose Whom's" Direct Male Department?	2「Whose Whom」男性直銷部副總是誰？\n\n(Who is the Vice President of "Whose Whom's" Direct Male Department?)
1According to the "Palamino Ranch" brochure, Old Faceful erupts every	1根據「Palamino Ranch」文宣，「老忠臉泉」多久噴發一次？\n\n(According to the "Palamino Ranch" brochure, Old Faceful erupts every)
time you smile at it.	你對它微笑的那一下下
2In the "Palamino Ranch" brochure, the gal sittin' 'round the campfire is playing a	2「Palamino Ranch」文宣裡，坐在營火邊的妞在彈什麼？\n\n(In the "Palamino Ranch" brochure, the gal sittin' 'round the campfire is playing a)
flute-a-phone.	笛子電話
3What kind of contest is held on Tuesdays at the Palamino Ranch?	3Palamino Ranch 每週二辦什麼比賽？\n\n(What kind of contest is held on Tuesdays at the Palamino Ranch?)
Cowpie throwin'	甩牛糞餅大賽
Hog callin'	呼豬大賽
Canyon Yodelin'	峽谷約德爾唱腔賽
Pie eatin'	吃派比賽
1According to "Whose Whom in America," what kind of credit risk is Larry?	1根據「美國版 Whose Whom」，賴瑞的信用風險評等是？\n\n(According to "Whose Whom in America," what kind of credit risk is Larry?)
Nonexistent	根本不存在
Bogus	假到爆
4The Vice President of "Whose Whom's" Direct Male department signs his name with a	4「Whose Whom」男性直銷部副總簽名用的是……\n\n(The Vice President of "Whose Whom's" Direct Male department signs his name with a)
black fountain pen.	黑色鋼筆
blue felt-tip pen.	藍色簽字筆
leaky gold magic marker.	會漏水的金色麥克筆
red fine-tip pen.	紅色細字筆
1The Palamino Ranch is available for	1Palamino Ranch 可以租來辦……\n\n(The Palamino Ranch is available for)
bar-mitzvahs.	猶太成年禮
anniversaries.	週年紀念
St. Trixie's Day of Self-Flagellation.	聖翠西自我鞭笞紀念日
2The man on the cover of the Palamino Ranch brochure is about to	2「Palamino Ranch」文宣封面上的男人正準備要……\n\n(The man on the cover of the Palamino Ranch brochure is about to)
hang.	上絞刑架
draw.	拔槍
