Frank Gifford	Frank Gifford
2Which is not a wine?	2哪一種不是葡萄酒？
Colombard	Colombard
Bon Aire	Bon Aire
Cabernet	Cabernet
Muscatel	Muscatel
1Which is not a mountain range?	1哪一種不是山脈？
Cayman	開曼
Appalachian	阿帕拉契
Rockies	落磯山
Himalayas	喜馬拉雅
1In the movie, "Paint Your Wagon," Clint Eastwood sang	1在電影「金色槍手」裡，克林特伊斯威特唱的是
"I Talk to the Trees"	「我跟樹兒談情說愛」
"Go Ahead, Make My Wagon"	「來吧，使出你的馬車」
"If I Had A Mayor"	「若我有個市長」
None of the above.	上述皆非。
2The drink "Screwdriver" contains	2「螺絲起子」酒裡有
tomato juice.	番茄汁。
orange juice.	柳橙汁。
grapefruit juice.	葡萄柚汁。
Phillips Milk of Magnesia.	菲利普氫氧化鎂。
1Ronald Reagan's co-star in "Bedtime for Bonzo" was	1雷根與「邦佐睡前故事」裡一起主演的是
a monkey.	隻猴子。
Peter O'Toole.	彼得歐杜。
Bonzo the Clown.	小丑邦佐。
Marilyn Monroe.	瑪麗蓮夢露。
2The slogan "It takes two hands to handle a whopper" referred to	2「掌握巨人需要雙手」這句廣告詞指的是
John Holmes.	約翰荷姆斯。
a hamburger.	漢堡。
overstuffed grocery bags.	塞滿的雜貨袋。
fishing.	釣魚。
4If you arrived at a party wearing your birthday suit, you would	4穿著生日禮服出現在派對會
make many new friends.	交到一堆新朋友。
be thrown out.	被趕出去。
fit right in.	剛好融入。
It depends on the party.	看派對的性質。
1Cesar Chavez led a boycott of	1塞薩查韋茲領導過杯葛
grapes.	葡萄。
X-rated movies.	限制級電影。
dirty magazines.	色情雜誌。
goods from South Africa.	南非商品。
4James Brown is often referred to as	4詹姆斯布朗常被稱為
the Chairman of the Board.	董事長。
a great athlete.	棒運動員。
the Velvet Fog.	絲絨霧。
the Godfather of Soul.	靈魂教父。
3Who lost a daughter but gained a "meathead?"	3誰失去了女兒但得到個「肉頭」？
George Jefferson	喬治傑佛遜
Ronald Reagan	雷根
Archie Bunker	阿其邦克
Ted Knight	泰德奈特
4Which U. S. Secretary of State was born in Germany?	4哪位美國國務卿出生在德國？
Dean Rusk	狄恩腦斯克
William Rogers	威廉羅傑斯
George Schultz	喬治舒茲
Henry Kissinger	亨利基辛吉
2Who was the inventive genius behind the Apple computer?	2誰是蘋果電腦背後的天才怪傑？
Bill Gates	比爾蓋茲
Steve Wozniak	史帝夫沃茲尼克
Ken Williams	肯威廉斯
Steve Russell	史帝夫羅素
3"Close Encounters of the Third Kind" is about	3「第三類接觸」講的是
politics in third-world countries.	第三世界國家的政治。
homo- and heterosexual sex.	同性戀和異性戀性愛。
creatures from outer space.	外星生物。
a bicycle race across Alaska.	橫越阿拉斯加的自行車賽。
2IBM stands for	2IBM代表
Ittsy Bittsy Men.	超小的男人。
International Business Machines.	國際商業機器。
Italian Branch of the Mafia.	義大利黑手黨分部。
Iranian Broom Makers.	伊朗掃帚製造商。
4Who was NOT in the movie "Easy Rider?"	4誰沒在「迷幻騎士」裡出現？
Peter Fonda	彼得方達
Dennis Hopper	丹尼斯霍普
Karen Black	凱倫布萊克
Karen Carpenter	凱倫卡本特
3Las Vegas is famous for	3拉斯維加斯因什麼聞名？
its beaches.	海灘。
being the capital of Arizona.	是亞利桑那州首府。
gambling.	賭博。
its weather.	天氣。
2The term "Working Girl" refers to	2「上班女郎」指的是
a secretary.	秘書。
a lady of negotiable virtue.	貨色可議的妹子。
an industrious woman.	勤奮的女人。
an employed female.	上班的女性。
1Making a "Hole in One" is	1「一桿進洞」是
every golfer's dream.	每個高爾夫球手的夢想。
too dirty to discuss here.	太下流不好在這兒說。
something carpenters do.	木匠會做的事。
best done with scissors.	用剪刀最好做。
4My boss is	4我老闆是
a jerk.	個混蛋。
a total jerk.	十足的混蛋。
an absolute total jerk.	絕對十足的混蛋。
responsible for my paycheck.	掌管我的薪水。
0How many programmers does it take to screw in a light bulb?	0需要幾個程式設計師才能鎖進燈泡？
None, it's a hardware problem.	不用，那是硬體問題。
None, programmers can't fit in light bulbs.	不用，程式設計師塞不進燈泡。
100. One to hold the bulb and 99 to debug the house.	100. One to hold the bulb and 99 to debug the house.
None so far, but they'll get to it Real Soon Now.	暫時沒有，但他們會在「馬上」搞定。
1A hard disk is	1硬碟是
better than a floppy.	比軟碟好。
embarrassing to have at the office.	在辦公室有了會很尷尬。
a state-of-the-art frisbee.	最先進的飛盤。
what happens when you leave your floppy out in the sun too long.	軟碟放在太陽下太久會變成這樣。
2In some personal ads, TV stands for	2在某些個人廣告裡，TV代表
television.	電視。
transvestite.	異裝癖。
trans-venereal.	跨越性病。
terre-voracic.	泥地飢渴。
4Lucy and Ricky, Fred and	4露西和瑞奇，弗雷德和
Barney.	巴尼。
Carol.	卡蘿。
Alice.	愛麗絲。
Ethel.	艾瑟。
3Mel Brooks is	3梅爾布魯克斯是
black.	黑人。
Puerto Rican.	波多黎各人。
a comedian.	喜劇演員。
Catholic.	天主教徒。
3It is customary to tip about	3慣例上要給大約
2 per cent.	百分之二。
6 per cent.	百分之六。
15 per cent.	百分之十五。
