"Have ya seen that new R-rated movie about midgets. It features full runtal nudity."	"Have ya seen that new R-rated movie about midgets. It features full runtal nudity."
"My uncle is a hit man for the Mob. What a great job! He only goes to work when it's time to knock off."	"My uncle is a hit man for the Mob. What a great job! He only goes to work when it's time to knock off."
"My brother just moved to San Francisco. He was really lonely when he lived here, but now he's up to his ass in friends!"	"My brother just moved to San Francisco. He was really lonely when he lived here, but now he's up to his ass in friends!"
"When I got married I asked my bride, 'Do you perform fellatio?'"	"When I got married I asked my bride, 'Do you perform fellatio?'"
"She says it depends on the fella."	"She says it depends on the fella."
"Have you been by the wedding chapel next door? They've got this impotent flasher out front. We just call him our 'public futility.'"	"Have you been by the wedding chapel next door? They've got this impotent flasher out front. We just call him our 'public futility.'"
"I hear the pimp at Lefty's won't let his girls perform oral sex. They call him the 'Headless Whoresman.'"	"I hear the pimp at Lefty's won't let his girls perform oral sex. They call him the 'Headless Whoresman.'"
"What do lesbians like most about their kind of sex?"	"What do lesbians like most about their kind of sex?"
"Tastes great."	"Tastes great."
"Less filling."	"Less filling."
"Tastes great!"	"Tastes great!"
"Less filling!"	"Less filling!"
"Why don't sharks attack divorce lawyers?"	"Why don't sharks attack divorce lawyers?"
"Professional courtesy."	"Professional courtesy."
"My wife and I have a new system: if she wants sex, she reaches over and strokes me once."	"My wife and I have a new system: if she wants sex, she reaches over and strokes me once."
"If she doesn't, she reaches over and strokes me 300 times."	"If she doesn't, she reaches over and strokes me 300 times."
"My son just got kicked out of his co-ed college boarding house.	"My son just got kicked out of his co-ed college boarding house.
"My daughter came home from school today and tells me, 'Eli Whitney invented the cotton gin.'"	"My daughter came home from school today and tells me, 'Eli Whitney invented the cotton gin.'"
"I said, 'Who wants a fluffy martini?'"	"I said, 'Who wants a fluffy martini?'"
"The shop teacher asked the high school girl if she knew the difference between a screw, a nail and a bolt. She told him she'd never been bolted."	"The shop teacher asked the high school girl if she knew the difference between a screw, a nail and a bolt. She told him she'd never been bolted."
"Have you heard about the new urologist's training film?"	"Have you heard about the new urologist's training film?"
"It's called, 'E.T., the Extra Testicle.'"	"It's called, 'E.T., the Extra Testicle.'"
"Have you heard about the new film for marching band musicians?"	"Have you heard about the new film for marching band musicians?"
"It's called, 'Desperately Seeking Sousa.'"	"It's called, 'Desperately Seeking Sousa.'"
